variable,mu_c,CI_c_lower,CI_c_upper
536,33653.73662762053,33274.37136876489,34033.101886476165
537,33654.894357749836,33259.095691559094,34050.69302394059
538,33622.701666757435,33239.37397126814,34006.02936224673
539,33625.670851762596,33249.45563395761,34001.88606956757
540,33608.2184814271,33252.801417387775,33963.63554546643
541,33625.22654786661,33255.1308993914,33995.32219634182
542,33627.74441238476,33256.52142569123,33998.96739907829
543,33613.14350129095,33240.85206981409,33985.43493276781
544,33594.6800292191,33221.8599892423,33967.50006919589
545,33597.40244774181,33225.45831941483,33969.3465760688
546,33637.571296596456,33276.82964854699,33998.312944645935
547,33612.03404551078,33249.48778484105,33974.58030618051
548,33638.31184714581,33316.08756640738,33960.53612788425
549,33626.96822576701,33321.034880284365,33932.90157124965
550,33690.81654439844,33375.34053047111,34006.29255832577
551,33679.60374118078,33374.59077032795,33984.6167120336
552,33706.23203522286,33413.011089605505,33999.45298084021
553,33694.69162176489,33402.14934951094,33987.23389401884
554,33703.72305561168,33406.29670320501,34001.14940801836
555,33661.81189718705,33361.403361226134,33962.22043314795
556,33659.800401720604,33393.516217591256,33926.08458584997
557,33682.279643272384,33410.50068498556,33954.058601559205
558,33728.43537789053,33447.70867851239,34009.16207726868
559,33740.37594671601,33461.61769022644,34019.1342032056
560,33748.347870677775,33464.52127942597,34032.174461929564
561,33752.39889893105,33487.25388603987,34017.54391182225
562,33742.89697561715,33494.67352044299,33991.12043079132
563,33744.81524985638,33505.438632301964,33984.19186741078
564,33721.149084845994,33487.134734860985,33955.16343483102
565,33698.94337275195,33440.90529032911,33956.98145517478
566,33664.44123296407,33394.70973917912,33934.172726749006
567,33664.455527434395,33390.64812163444,33938.26293323435
568,33680.87356933325,33400.93521834579,33960.811920320695
569,33714.41165581243,33420.875938234,34007.947373390845
570,33788.685977817506,33481.10774921435,34096.26420642066
571,33808.37644232794,33481.99561457788,34134.75727007802
572,33752.28955613745,33389.84493486169,34114.73417741323
573,33726.61643107505,33357.42844065082,34095.804421499284
574,33727.59321977465,33375.95670170328,34079.229737846035
575,33711.957425615095,33362.8549879384,34061.059863291775
576,33719.50947409316,33322.74123453922,34116.27771364711
577,33702.53213087335,33295.848091391024,34109.216170355685
578,33714.1911211685,33300.628511037474,34127.75373129953
579,33733.88016037339,33301.63669528295,34166.12362546383
580,33690.24400660685,33249.18355210422,34131.30446110947
581,33685.398132711205,33239.67207032554,34131.124195096854
582,33689.46022802967,33250.173302159725,34128.74715389961
583,33636.46598763089,33197.93789987219,34074.994075389586
584,33645.42777675831,33205.68536687902,34085.17018663762
585,33653.66657262903,33200.60695778973,34106.72618746833
586,33613.74005934104,33136.19403053342,34091.28608814868
587,33603.75798977844,33143.81488654375,34063.701093013115
588,33560.03350455175,33093.88465640629,34026.18235269721
589,33546.08358758815,33069.22097977406,34022.94619540226
590,33536.85770570638,33060.89978801645,34012.81562339631
591,33531.18334986012,33072.0111014556,33990.35559826462
592,33505.917864590905,33037.59465486282,33974.24107431899
593,33516.09319381323,33064.306966321135,33967.87942130533
594,33509.69806356505,33056.63959091093,33962.75653621915
595,33511.62113023374,33052.72920140595,33970.51305906153
596,33482.48501106084,33017.22232830555,33947.74769381613
597,33471.006858940535,33010.78489796463,33931.228819916425
598,33479.164037342984,33018.92365595488,33939.40441873109
599,33470.26046711918,32999.29893301403,33941.22200122433
600,33489.44786847089,33014.900540913004,33963.99519602877
601,33521.78610972024,33035.29613148571,34008.27608795477
602,33507.21245526067,33017.92612336221,33996.49878715913
603,33464.18164776089,32979.40666656944,33948.95662895235
604,33509.98916475544,33013.713836768555,34006.264492742324
605,33528.06635710973,33027.38111177856,34028.75160244089
606,33530.11620701247,33028.50409393491,34031.72832009003
607,33519.04724161715,32989.36113573677,34048.73334749751
608,33537.60215400858,33006.29031677142,34068.913991245725
609,33544.014824556674,33003.1162288878,34084.91342022557
610,33546.61920408975,32991.10514862095,34102.13325955854
611,33572.00033078865,33012.33336733623,34131.66729424106
612,33534.985780333474,32989.75608325612,34080.21547741083
613,33535.07460787797,33021.84050763794,34048.308708118
614,33504.93370245431,32993.79857249896,34016.06883240966
615,33479.90313628448,32976.21616787405,33983.590104694915
616,33484.11665057577,33000.445010371615,33967.78829077993
617,33478.260416846824,32989.64817139535,33966.8726622983
618,33415.9488989851,32918.14067501766,33913.75712295256
619,33434.823621122385,32930.02682242138,33939.62041982339
620,33397.21584834915,32879.898496307025,33914.53320039128
621,33407.92159668649,32889.84359572023,33925.99959765274
622,33401.92187615493,32870.62878872038,33933.21496358949
623,33368.7652449485,32828.19776155046,33909.33272834655
624,33377.763344674015,32835.81242227184,33919.714267076204
625,33395.16420943584,32863.862787120204,33926.465631751475
626,33383.691321490245,32850.910058261914,33916.47258471858
627,33375.39460566058,32840.80085205324,33909.98835926792
628,33389.615263494416,32855.07099687269,33924.15953011614
629,33413.20439354986,32872.346100645125,33954.06268645459
630,33429.988811022275,32879.147297390184,33980.83032465438
631,33423.49552188973,32879.07381227899,33967.917231500454
632,33401.99473724084,32848.58961277984,33955.39986170183
633,33372.37974269814,32821.01013783407,33923.749347562196
634,33388.903830906915,32837.80646310196,33940.00119871187
635,33331.9731594604,32799.49309950761,33864.4532194132
636,33325.34077063421,32787.741143584186,33862.94039768424
637,33326.95278594299,32790.40304378466,33863.50252810133
638,33273.08795787835,32731.376426851388,33814.79948890531
639,33224.150788037914,32659.13736942151,33789.16420665432
640,33216.63621371965,32637.823557847976,33795.44886959134
641,33202.29026278381,32619.29492974135,33785.28559582627
642,33202.4708123954,32623.79007930526,33781.15154548555
643,33247.50478782261,32667.04773982824,33827.96183581698
644,33231.976044425006,32645.993853701835,33817.958235148166
645,33195.222780149954,32612.976148614678,33777.46941168522
646,33190.69693461541,32592.93798352718,33788.45588570364
647,33201.67326270643,32591.36541273823,33811.981112674606
648,33157.34849459528,32534.727604520536,33779.96938467004
649,33164.09771858031,32556.68050807606,33771.51492908458
650,33132.43489229361,32520.069601853767,33744.800182733445
651,33137.08933126412,32534.288774149583,33739.88988837866
652,33132.62515013357,32515.196762583895,33750.05353768326
653,33112.20136572801,32513.203233115237,33711.199498340786
654,33088.44582518578,32505.94705440093,33670.94459597063
655,33087.512165736196,32499.45861237727,33675.565719095124
656,33093.29960907516,32494.7117071779,33691.88751097241
657,33058.132527795635,32453.195491906456,33663.06956368478
658,33029.00897967027,32416.18568909107,33641.83227024946
659,33048.31262775418,32418.57500813002,33678.050247378356
660,33067.01616950498,32433.334265025544,33700.69807398442
661,33040.693421825745,32403.456869448815,33677.92997420266
662,33023.65483696074,32395.630019290562,33651.67965463092
663,33051.340795605356,32424.330921367553,33678.350669843145
664,33019.023233962675,32368.936468081298,33669.10999984405
665,32987.87071201636,32350.50711801461,33625.23430601811
666,32984.70244758945,32337.71975430824,33631.685140870664
667,32981.153574606324,32333.626883936024,33628.68026527662
668,32965.461294698805,32322.606667945693,33608.31592145192
669,32979.55900583054,32350.990099251503,33608.127912409574
670,33043.4706935709,32400.723831679672,33686.21755546212
671,33021.066065061656,32363.999135897448,33678.13299422586
672,33046.4430039877,32387.97629649808,33704.90971147732
673,33029.92907607908,32382.323142013338,33677.53501014483
674,33007.401419855116,32371.368172413597,33643.434667296635
675,33037.62236404364,32394.13046497416,33681.11426311308
676,33077.05084026058,32418.662368719808,33735.43931180135
677,33090.040799274924,32435.689075893388,33744.392522656446
678,33063.510034922845,32423.01647230565,33704.00359754004
679,33026.61068634382,32410.430592317123,33642.790780370524
680,32964.62807907848,32339.01083373847,33590.24532441849
681,32917.58915820305,32277.010885843807,33558.167430562295
682,32899.51657243654,32268.4094908608,33530.62365401227
683,32897.35103197658,32277.220616155333,33517.48144779782
684,32889.32504383723,32284.286680614707,33494.36340705975
685,32875.888152373416,32264.678719642863,33487.09758510397
686,32839.8303553489,32238.307288960877,33441.35342173691
687,32810.63537294333,32207.921080117132,33413.34966576953
688,32804.01633542506,32204.14898581521,33403.883685034925
689,32804.05891862638,32209.892368630844,33398.225468621924
690,32778.1133191592,32162.68734747541,33393.53929084301
691,32783.7831535855,32181.263482559345,33386.30282461165
692,32784.1093212007,32195.055587063736,33373.16305533765
693,32785.85952822554,32195.911675192907,33375.80738125817
694,32801.459712497366,32237.71383546407,33365.20558953065
695,32818.45293334372,32282.977589142978,33353.92827754444
696,32827.85597753883,32318.054759702107,33337.65719537555
697,32815.282215979154,32311.159266216764,33319.40516574153
698,32831.08957930261,32333.09679266437,33329.08236594084
699,32828.92623869902,32328.045928143158,33329.806549254885
700,32766.070149018164,32273.650271225615,33258.49002681072
701,32715.75063754987,32236.421495684877,33195.07977941486
702,32719.990950466712,32245.56315834457,33194.41874258885
703,32709.91758443408,32262.457455202362,33157.377713665795
704,32700.5984926346,32242.33882873549,33158.85815653371
705,32717.476211854213,32238.26636225969,33196.68606144874
706,32713.36477400257,32243.294573195628,33183.43497480951
707,32716.375748650134,32248.18601628531,33184.56548101496
708,32698.167639103947,32259.26244585293,33137.07283235496
709,32741.839566499908,32304.696733187076,33178.98239981275
710,32717.87589134162,32285.028775469906,33150.723007213324
711,32721.95746383214,32286.81168052862,33157.10324713567
712,32731.774556607877,32287.140007020455,33176.4091061953
713,32716.118643438695,32271.047976129663,33161.18931074773
714,32745.414581938083,32294.35265042184,33196.47651345432
715,32724.95999498086,32274.164018249685,33175.75597171204
716,32783.83083901981,32350.737251286697,33216.92442675291
717,32768.33096281234,32350.43095348987,33186.23097213479
718,32731.135522589742,32311.37978011074,33150.891265068734
719,32702.3385006187,32300.108805667005,33104.5681955704
720,32679.3731862881,32265.541285193132,33093.205087383074
721,32635.18468764767,32217.40007741151,33052.969297883836
722,32594.97002399375,32169.365859191304,33020.57418879618
723,32573.240473158294,32163.357487883804,32983.12345843278
724,32546.559821802126,32150.26990731735,32942.84973628692
725,32543.85138231682,32122.695389501845,32965.00737513179
726,32534.875904359393,32064.078516707916,33005.67329201086
727,32609.318726175123,32115.951179286694,33102.68627306357
728,32594.59556518381,32103.075198032268,33086.11593233536
729,32572.60982097494,32080.91335970746,33064.30628224242
730,32552.79678157085,32047.249532309033,33058.34403083266
731,32562.635132567473,32071.624821862064,33053.645443272886
732,32583.279133994278,32099.650122027248,33066.90814596132
733,32575.567588310347,32084.389752902654,33066.74542371804
734,32580.750641777475,32103.0147918465,33058.48649170845
735,32591.734447421924,32124.967305378086,33058.50158946577
736,32579.654966896356,32110.76399908853,33048.54593470418
737,32576.85033252882,32115.920039016713,33037.78062604092
738,32589.572861282493,32144.070930850667,33035.07479171432
739,32574.964150489133,32134.090614428274,33015.83768654999
740,32562.18282278072,32133.683418299654,32990.68222726179
741,32563.011219000968,32112.5693154314,33013.45312257052
742,32498.70225959654,32053.665062109332,32943.73945708375
743,32507.666333602563,32035.94188216765,32979.39078503748
744,32504.384289210564,32044.44841842217,32964.32015999896
745,32558.119016296918,32093.338794453743,33022.89923814008
746,32528.22954448226,32066.260887478198,32990.19820148633
747,32524.13454932997,32063.14127570242,32985.12782295751
748,32504.033745250075,32041.668652344,32966.39883815616
749,32503.156767388602,32048.355178330476,32957.95835644673
750,32481.7428699458,31999.388624200634,32964.09711569096
751,32442.77460475707,31956.051211282967,32929.49799823117
752,32455.474721343915,31964.571217187495,32946.37822550033
753,32484.27852169666,31992.68771054664,32975.869332846676
754,32497.272993237617,31997.43066171881,32997.11532475641
755,32518.5912955095,31991.329278843197,33045.853312175794
756,32515.456670535103,32017.59196534162,33013.32137572857
757,32536.0778665482,32041.242071718378,33030.91366137802
758,32518.096897847423,32021.63198022974,33014.5618154651
759,32478.920609554807,31972.628080055234,32985.213139054395
760,32453.42816285005,31931.943024377215,32974.91330132288
761,32479.646800622337,31959.46130042414,32999.83230082053
762,32458.968962253006,31944.37743674646,32973.56048775957
763,32444.498440329036,31925.642028984934,32963.354851673146
764,32465.412111175872,31926.40408871692,33004.42013363482
765,32439.965052675492,31882.079446297037,32997.85065905393
766,32476.07173674666,31927.274714369418,33024.8687591239
767,32456.207249527306,31906.8789975052,33005.53550154942
