variable,mu_c,CI_c_lower,CI_c_upper
536,24081.98385991771,23675.794868562985,24488.172851272426
537,24073.075818418794,23660.7825972583,24485.36903957928
538,24059.135576064964,23646.555516952096,24471.715635177832
539,24045.642931592647,23635.88375251219,24455.402110673098
540,24026.682654498756,23621.313126683388,24432.05218231411
541,24021.1095856847,23612.39939920143,24429.81977216796
542,24018.521343368902,23607.110443077636,24429.93224366016
543,24010.8829866273,23603.852661383997,24417.913311870598
544,23993.7481479182,23581.14806547607,24406.34823036032
545,23983.102269182597,23564.817540093445,24401.386998271748
546,23956.525121989802,23536.62864564009,24376.421598339508
547,23925.795241692307,23512.622705818627,24338.967777565987
548,23913.502212523264,23499.513436945148,24327.490988101374
549,23883.035738269216,23482.982245723753,24283.08923081468
550,23871.02628658928,23462.71454466629,24279.338028512277
551,23852.481701906065,23436.19839580999,24268.765008002145
552,23826.607693004273,23415.258677178816,24237.956708829737
553,23821.989843645842,23411.928507631852,24232.051179659826
554,23809.429637883983,23398.952590488225,24219.906685279733
555,23793.019093780014,23382.87120347069,24203.166984089337
556,23780.21661799612,23366.084093774425,24194.349142217816
557,23772.930298227024,23361.870953639293,24183.989642814762
558,23768.40820447365,23358.288606095983,24178.527802851317
559,23761.99735082529,23350.775478549247,24173.21922310133
560,23756.892089584137,23346.67329664095,24167.110882527308
561,23732.227235123435,23327.52975891516,24136.924711331696
562,23717.23729612917,23313.889494122264,24120.585098136067
563,23700.89104291986,23291.424028713198,24110.35805712652
564,23692.577317661322,23283.877588206196,24101.277047116462
565,23671.691218593114,23264.301831393914,24079.080605792315
566,23665.49108446882,23259.231182366755,24071.750986570885
567,23660.3512893773,23256.080987557267,24064.621591197334
568,23640.6607736823,23233.162579519012,24048.158967845586
569,23639.523084152268,23232.31186233146,24046.73430597307
570,23604.247500458423,23196.144540934154,24012.350459982685
571,23580.45445920926,23174.421316749296,23986.48760166921
572,23541.128807406414,23117.68032747953,23964.577287333297
573,23534.199206354377,23109.687043231745,23958.711369477016
574,23518.885190050158,23092.53905432001,23945.231325780307
575,23505.23637064128,23078.433198380717,23932.039542901843
576,23501.56175518735,23073.396744125366,23929.72676624933
577,23485.459962302368,23050.177247926273,23920.742676678456
578,23470.902466545976,23028.63142027079,23913.173512821155
579,23461.60363164011,23017.34232520602,23905.864938074195
580,23445.027777658914,23000.73994445295,23889.31561086486
581,23437.483576162278,22995.20798716537,23879.759165159172
582,23421.80037268047,22973.944263751302,23869.656481609632
583,23396.384818943203,22955.409779749345,23837.35985813706
584,23386.978503572274,22942.96812615665,23830.988880987898
585,23377.32366625993,22934.7565227276,23819.89080979226
586,23373.16301552412,22932.31913993625,23814.006891111992
587,23366.138845660942,22926.12898216519,23806.148709156692
588,23362.87234555631,22923.486361330495,23802.258329782122
589,23350.146885224734,22911.298530277072,23788.99524017239
590,23308.945363487288,22878.011251780445,23739.879475194117
591,23295.86750006191,22862.06405783497,23729.670942288845
592,23288.853067401065,22854.25249724662,23723.453637555504
593,23278.924212129183,22846.88590447974,23710.96251977861
594,23267.123528218417,22840.302048712176,23693.94500772465
595,23254.22928742896,22833.772028775784,23674.68654608213
596,23245.760326610303,22827.89907925731,23663.62157396329
597,23234.53421604564,22821.687372255554,23647.381059835716
598,23223.240611443583,22808.198252812974,23638.282970074186
599,23217.481751129464,22803.2758962546,23631.68760600432
600,23214.00551765464,22801.607768499514,23626.40326680976
601,23211.733126073243,22800.213088516415,23623.253163630063
602,23209.016870005373,22799.06624988302,23618.967490127725
603,23191.734396054286,22781.217238742072,23602.2515533665
604,23180.641384471848,22770.284814510676,23590.997954433027
605,23127.610438999345,22735.64500242995,23519.575875568735
606,23104.450615760055,22717.853479088404,23491.047752431707
607,23093.681098522393,22711.433538075547,23475.92865896924
608,23074.81274298878,22699.73146163763,23449.89402433992
609,23057.47754012447,22681.829233182318,23433.125847066614
610,23048.73574800616,22673.310476297556,23424.161019714753
611,23025.927948231678,22649.574821052614,23402.28107541074
612,23000.56141202147,22625.29343287238,23375.829391170555
613,22983.96066233056,22597.84081468204,23370.080509979078
614,22954.777516133334,22559.915879613804,23349.639152652864
615,22928.092224642554,22516.57094081286,23339.613508472255
616,22925.95930533133,22515.58134636515,23336.33726429751
617,22909.18879317974,22498.322673240913,23320.054913118565
618,22895.661759559975,22485.28461374677,23306.038905373178
619,22895.414054300927,22485.410872247918,23305.41723635393
620,22878.89614654743,22469.134089881703,23288.658203213166
621,22875.49483388514,22465.125214435397,23285.86445333488
622,22870.464573430167,22461.938774743994,23278.99037211634
623,22849.39124997848,22439.18775047816,23259.594749478798
624,22821.768606990394,22421.241169198798,23222.29604478199
625,22805.640247769465,22402.368077843374,23208.912417695563
626,22795.871547322222,22389.472022763817,23202.271071880634
627,22785.191469306814,22382.407204314353,23187.97573429928
628,22766.67083586352,22367.12788074067,23166.213790986374
629,22740.98286548741,22340.364442701448,23141.60128827338
630,22713.165214871606,22309.08659633315,23117.24383341007
631,22703.787885484082,22304.228764404557,23103.347006563614
632,22678.000073946037,22274.034725543657,23081.965422348418
633,22676.313670284308,22275.10406146087,23077.523279107747
634,22663.175740989547,22259.8075182383,23066.5439637408
635,22651.218736634608,22250.04877741797,23052.388695851252
636,22627.05199867635,22225.363338011666,23028.740659341034
637,22608.310417619083,22206.612999480538,23010.007835757628
638,22581.92845252781,22185.927131244665,22977.929773810953
639,22569.231302238964,22178.807690674483,22959.654913803446
640,22548.66807557053,22155.946817580207,22941.389333560848
641,22536.598810911397,22145.287739005846,22927.909882816955
642,22536.270015875285,22144.63262766671,22927.907404083868
643,22517.723670035604,22127.15076430793,22908.296575763285
644,22505.16049148208,22114.95796742214,22895.363015542025
645,22484.837436049103,22100.208676101585,22869.46619599663
646,22456.276915427934,22057.614684448305,22854.939146407556
647,22444.883527703976,22048.816940646815,22840.950114761137
648,22427.101544413395,22027.476251935343,22826.72683689145
649,22412.927281524902,22019.417568068817,22806.436994980995
650,22398.190950562857,22009.08751446208,22787.29438666365
651,22396.204182099114,22006.503133426726,22785.905230771517
652,22378.186066517832,21998.22299737689,22758.149135658787
653,22372.131028873293,21994.787841469006,22749.474216277587
654,22356.06666665051,21979.123284427264,22733.010048873763
655,22343.317607480123,21964.119031576764,22722.516183383483
656,22331.510983397457,21942.432051985234,22720.58991480968
657,22318.63774974324,21932.538856945775,22704.736642540705
658,22316.35845175554,21931.786632720934,22700.930270790137
659,22293.455097263042,21911.903037129894,22675.007157396183
660,22287.273407233923,21904.358521239963,22670.188293227875
661,22287.41938962098,21904.37756327229,22670.461215969663
662,22264.196759843097,21886.68111779189,22641.712401894296
663,22254.067959245273,21877.56142112791,22630.57449736262
664,22250.111530245853,21873.91495076629,22626.308109725407
665,22240.188996770918,21858.013431728497,22622.364561813338
666,22204.676008252365,21832.773849234378,22576.578167270345
667,22192.513407402435,21819.928062978808,22565.098751826055
668,22165.864363192497,21804.56508244695,22527.163643938045
669,22155.23517450886,21790.71049722485,22519.759851792864
670,22146.363594892984,21777.561165986306,22515.166023799655
671,22142.428068562727,21774.11205964462,22510.744077480835
672,22116.45815200015,21740.372332298837,22492.54397170146
673,22116.406393855672,21740.319358982266,22492.493428729078
674,22100.365815021305,21728.78992953631,22471.941700506293
675,22080.064655403476,21707.414936754594,22452.714374052364
676,22076.284593501943,21704.37726720607,22448.191919797817
677,22060.951751579785,21689.680481675154,22432.223021484417
678,22051.046396169513,21681.703625252103,22420.389167086916
679,22031.63852180183,21661.314089916395,22401.962953687256
680,22023.00825509519,21651.207952896413,22394.808557293956
681,22009.44591399854,21640.325065414243,22378.566762582846
682,22007.839080651673,21639.541468500207,22376.13669280314
683,21994.71991335736,21622.856676227508,22366.58315048721
684,21978.725565879475,21607.75615045118,22349.69498130777
685,21972.551804875446,21600.936323390993,22344.167286359898
686,21961.06093862442,21588.649081758835,22333.472795490015
687,21938.254661535764,21566.43462125494,22310.07470181659
688,21931.8944880414,21558.716698810083,22305.07227727272
689,21900.95257695061,21532.741384496214,22269.163769405022
690,21884.620519818403,21523.88127697875,22245.359762658063
691,21864.15148999265,21509.575817354704,22218.7271626306
692,21842.221878226614,21498.695500970414,22185.748255482813
693,21841.025915697304,21496.59001970193,22185.461811692672
694,21819.682033136105,21474.061766224724,22165.302300047493
695,21807.444857050654,21469.013183970335,22145.87653013098
696,21798.817768333225,21461.623638004774,22136.011898661676
697,21787.807434551156,21454.159080698155,22121.455788404157
698,21776.569402895984,21444.658782407347,22108.48002338462
699,21761.011429865175,21424.562740542337,22097.460119188007
700,21756.493553265595,21422.225857534293,22090.761248996896
701,21753.180096895267,21418.021779346647,22088.338414443886
702,21711.44264455588,21377.54034654143,22045.34494257032
703,21695.301288739036,21360.779369666103,22029.82320781197
704,21676.847142750594,21334.289737575662,22019.404547925533
705,21655.564012881812,21299.384483635436,22011.74354212818
706,21643.642908947997,21281.455015083397,22005.83080281259
707,21629.038384304247,21272.17531890613,21985.90144970237
708,21614.11359196469,21253.09145248162,21975.13573144776
709,21599.190727605248,21239.078192207304,21959.3032630032
710,21590.023363036176,21228.14240773332,21951.904318339046
711,21579.900573818897,21218.6772158111,21941.1239318267
712,21565.31284035355,21211.023183546025,21919.60249716107
713,21565.07340438438,21210.80061301678,21919.346195751987
714,21560.2647059293,21205.6802838292,21914.849128029404
715,21557.354477783036,21200.984685646246,21913.724269919825
716,21551.410760652132,21193.91601041502,21908.905510889235
717,21551.410760652132,21193.91601041502,21908.905510889235
718,21546.50321551509,21184.296996552002,21908.709434478173
719,21536.06862321712,21175.203834390875,21896.933412043367
720,21533.115869391357,21169.466083528616,21896.765655254098
721,21521.11103334891,21152.3645874738,21889.85747922401
722,21505.413623300843,21137.36847779459,21873.45876880709
723,21498.278462057067,21128.39867730416,21868.158246809973
724,21492.55430344308,21122.693459300448,21862.415147585714
725,21484.482770768573,21117.915882758174,21851.049658778964
726,21466.74130354335,21103.966649266804,21829.515957819887
727,21444.826474506557,21075.376447750223,21814.276501262884
728,21441.016855769853,21072.36884157061,21809.66486996909
729,21433.277684627796,21067.8417522758,21798.7136169798
730,21428.560455039667,21062.368561266965,21794.75234881237
731,21414.037997246076,21042.686493102414,21785.389501389745
732,21406.122629490623,21034.21526253264,21778.029996448604
733,21397.846361304903,21025.65344898914,21770.039273620667
734,21387.88439734109,21014.598869529313,21761.16992515287
735,21355.901534213564,20981.132443911723,21730.670624515413
736,21344.114426611693,20967.709452013234,21720.51940121016
737,21343.15537989588,20967.222389959203,21719.08836983256
738,21319.442680630993,20929.062900697274,21709.822460564726
739,21307.1610809175,20917.305111642574,21697.017050192433
740,21303.328113487943,20915.50081837214,21691.155408603747
741,21295.892932830116,20912.491707176043,21679.29415848419
742,21278.877679482703,20896.599876926433,21661.155482038972
743,21275.729731580366,20895.340531399866,21656.118931760866
744,21269.452713917235,20885.04800535,21653.85742248447
745,21251.00069692001,20871.92521284249,21630.076180997534
746,21246.556857511565,20869.04350780614,21624.07020721699
747,21246.556857511565,20869.04350780614,21624.07020721699
748,21234.30540029711,20856.60859890643,21612.002201687785
749,21223.66488815862,20855.495760405454,21591.834015911783
750,21209.988692008592,20845.802969484048,21574.174414533136
751,21197.30861999664,20833.020104482046,21561.597135511223
752,21173.841449481562,20813.6534869945,21534.02941196862
753,21152.76435108586,20795.495688961753,21510.03301320997
754,21113.22252154415,20741.8869337808,21484.5581093075
755,21106.955852299092,20735.368102367174,21478.54360223101
756,21093.615484568563,20727.746598871956,21459.48437026517
